71,38,41,1, 0, 0
72,39,41,1, 0, 0
73,39,42,1, 0, 0
73,40,42,1, 0, 0
74,40,43,1, 0, 0
75,41,44,1, 0, 0
75,41,43,1, 0, 0
76,42,44,1, 0, 0
75,42,43,1, 0, 0
76,43,43,1, 0, 0
75,43,42,1, 0, 0
75,43,41,1, 0, 0
76,44,42,1, 0, 0
76,45,43,1, 0, 0
76,45,44,1, 0, 0
77,46,45,1, 0, 0
78,46,46,1, 0, 0
78,46,45,1, 0, 0
78,47,46,1, 0, 0
78,47,47,1, 0, 0
79,47,47,1, 0, 0
80,48,48,1, 0, 0
81,49,48,1, 0, 0
81,48,47,1, 0, 0
80,47,46,1, 0, 0
80,46,46,1, 0, 0
81,46,47,1, 0, 0
82,47,48,1, 0, 0
81,47,47,1, 0, 0
80,47,46,1, 0, 0
80,47,45,1, 0, 0
79,46,45,1, 0, 0
78,46,44,1, 0, 0
79,47,44,1, 0, 0
79,46,44,1, 0, 0
78,45,43,1, 0, 0
79,45,43,1, 0, 0
79,45,42,1, 0, 0
79,45,41,1, 0, 0
78,45,40,1, 0, 0
78,44,39,1, 0, 0
77,43,38,1, 0, 0
76,43,37,1, 0, 0
77,44,37,1, 0, 0
78,44,37,1, 0, 0
79,44,38,1, 0, 0
80,45,39,1, 0, 0
80,45,38,1, 0, 0
80,46,39,1, 0, 0
81,47,39,1, 0, 0
80,47,38,1, 0, 0
80,46,38,1, 0, 0
79,45,38,1, 0, 0
78,44,37,1, 0, 0
78,43,37,1, 0, 0
78,44,38,1, 0, 0
78,45,38,1, 0, 0
79,45,38,1, 0, 0
79,44,38,1, 0, 0
78,43,37,1, 0, 0
78,42,36,1, 0, 0
78,42,35,1, 0, 0
77,41,35,1, 0, 0
77,40,34,1, 0, 0
77,41,34,1, 0, 0
77,41,35,1, 0, 0
78,42,35,1, 0, 0
77,42,34,1, 0, 0
77,41,34,1, 0, 0
77,41,35,1, 0, 0
77,41,36,1, 0, 0
78,41,37,1, 0, 0
77,41,37,1, 0, 0
76,41,36,1, 0, 0
76,42,37,1, 0, 0
76,41,37,1, 0, 0
77,42,37,1, 0, 0
77,41,36,1, 0, 0
77,40,36,1, 0, 0
78,41,36,1, 0, 0
77,41,36,1, 0, 0
77,40,35,1, 0, 0
77,39,34,1, 0, 0
76,39,34,1, 0, 0
77,40,35,1, 0, 0
77,40,34,1, 0, 0
76,40,34,1, 0, 0
76,41,34,1, 0, 0
77,42,35,1, 0, 0
77,41,35,1, 0, 0
77,42,36,1, 0, 0
78,43,37,1, 0, 0
79,44,38,1, 0, 0
79,45,38,1, 0, 0
80,45,38,1, 0, 0
80,44,38,1, 0, 0
81,45,38,1, 0, 0
80,45,38,1, 0, 0
79,44,37,1, 0, 0
78,43,36,1, 0, 0
78,43,35,1, 0, 0
78,42,34,1, 0, 0
77,41,33,1, 0, 0
77,41,34,1, 0, 0
78,41,35,1, 0, 0
78,41,36,1, 0, 0
78,40,36,1, 0, 0
77,40,35,1, 0, 0
76,39,34,1, 0, 0
77,40,34,1, 0, 0
77,40,35,1, 0, 0
76,39,34,1, 0, 0
77,40,34,1, 0, 0
78,41,35,1, 0, 0
78,41,36,1, 0, 0
78,42,37,1, 0, 0
78,43,37,1, 0, 0
79,44,37,1, 0, 0
79,43,36,1, 0, 0
79,43,37,1, 0, 0
80,44,38,1, 0, 0
81,44,39,1, 0, 0
80,43,38,1, 0, 0
79,43,38,1, 0, 0
79,43,37,1, 0, 0
80,43,38,1, 0, 0
80,43,37,1, 0, 0
81,43,37,1, 0, 0
81,42,37,1, 0, 0
82,43,37,1, 0, 0
82,43,36,1, 0, 0
83,44,37,1, 0, 0
84,45,37,1, 0, 0
84,46,38,1, 0, 0
83,45,38,1, 0, 0
82,45,38,1, 0, 0
81,45,38,1, 0, 0
82,46,39,1, 0, 0
82,47,39,1, 0, 0
83,48,39,1, 0, 0
82,47,38,1, 0, 0
82,48,39,1, 0, 0
81,47,39,1, 0, 0
81,48,39,1, 0, 0
80,47,38,1, 0, 0
80,48,38,1, 0, 0
79,48,37,1, 0, 0
79,49,38,1, 0, 0
80,49,38,1, 0, 0
80,48,38,1, 0, 0
79,47,37,1, 0, 0
80,47,38,1, 0, 0
81,48,38,1, 0, 0
80,48,38,1, 0, 0
80,49,39,1, 0, 0
80,49,40,1, 0, 0
81,49,40,1, 0, 0
82,49,40,1, 0, 0
82,48,40,1, 0, 0
81,47,40,1, 0, 0
82,48,41,1, 0, 0
81,48,40,1, 0, 0
80,47,40,1, 0, 0
80,47,41,1, 0, 0
80,48,41,1, 0, 0
81,49,41,1, 0, 0
82,49,41,1, 0, 0
81,49,40,1, 0, 0
80,49,39,1, 0, 0
80,48,39,1, 0, 0
81,49,39,1, 0, 0
82,50,40,1, 0, 0
83,50,41,1, 0, 0
82,49,40,1, 0, 0
83,49,40,1, 0, 0
82,48,40,1, 0, 0
83,48,40,1, 0, 0
82,47,40,1, 0, 0
83,47,40,1, 0, 0
82,46,39,1, 0, 0
81,46,39,1, 0, 0
82,47,39,1, 0, 0
83,48,39,1, 0, 0
83,49,39,1, 0, 0
83,49,40,1, 0, 0
84,49,40,1, 0, 0
84,49,39,1, 0, 0
84,48,39,1, 0, 0
83,47,39,1, 0, 0
82,47,39,1, 0, 0
81,47,39,1, 0, 0
80,47,39,1, 0, 0
80,46,38,1, 0, 0
81,46,39,1, 0, 0
81,45,39,1, 0, 0
80,45,39,1, 0, 0
81,46,39,1, 0, 0
82,47,39,1, 0, 0
82,47,38,1, 0, 0
83,47,39,1, 0, 0
83,46,39,1, 0, 0
83,47,40,1, 0, 0
82,46,39,1, 0, 0
82,47,40,1, 0, 0
82,48,41,1, 0, 0
82,48,42,1, 0, 0
82,49,43,1, 0, 0
83,49,43,1, 0, 0
83,49,44,1, 0, 0
83,50,45,1, 0, 0
82,49,45,1, 0, 0
83,50,46,1, 0, 0
83,51,46,1, 0, 0
82,51,45,1, 0, 0
82,50,44,1, 0, 0
81,49,43,1, 0, 0
81,48,43,1, 0, 0
81,48,44,1, 0, 0
81,48,45,1, 0, 0
81,49,45,1, 0, 0
82,50,45,1, 0, 0
82,50,44,1, 0, 0
83,51,44,1, 0, 0
84,51,45,1, 0, 0
83,50,45,1, 0, 0
84,50,45,1, 0, 0
83,49,45,1, 0, 0
83,48,44,1, 0, 0
82,47,43,1, 0, 0
83,47,44,1, 0, 0
83,46,44,1, 0, 0
84,47,45,1, 0, 0
85,47,45,1, 0, 0
85,47,46,1, 0, 0
86,48,47,1, 0, 0
86,48,48,1, 0, 0
86,47,48,1, 0, 0
87,47,48,1, 0, 0
86,47,47,1, 0, 0
85,46,46,1, 0, 0
85,45,46,1, 0, 0
84,45,45,1, 0, 0
83,44,45,1, 0, 0
83,43,44,1, 0, 0
82,42,43,1, 0, 0
82,41,42,1, 0, 0
81,40,42,1, 0, 0
80,40,41,1, 0, 0
79,40,40,1, 0, 0
80,40,40,1, 0, 0
80,41,41,1, 0, 0
81,42,41,1, 0, 0
82,43,41,1, 0, 0
82,44,42,1, 0, 0
81,43,42,1, 0, 0
82,44,43,1, 0, 0
82,44,42,1, 0, 0
83,44,42,1, 0, 0
84,44,42,1, 0, 0
84,43,42,1, 0, 0
85,44,43,1, 0, 0
84,43,43,1, 0, 0
84,44,44,1, 0, 0
83,43,43,1, 0, 0
83,43,42,1, 0, 0
84,44,43,1, 0, 0
84,45,44,1, 0, 0
85,45,45,1, 0, 0
85,46,45,1, 0, 0
85,47,45,1, 0, 0
86,47,46,1, 0, 0
86,46,46,1, 0, 0
86,46,45,1, 0, 0
86,45,44,1, 0, 0
86,45,43,1, 0, 0
87,46,43,1, 0, 0
86,46,43,1, 0, 0
85,46,42,1, 0, 0
86,47,42,1, 0, 0
85,46,41,1, 0, 0
85,46,42,1, 0, 0
86,46,43,1, 0, 0
87,46,44,1, 0, 0
88,47,44,1, 0, 0
87,46,43,1, 0, 0
86,45,42,1, 0, 0
85,44,41,1, 0, 0
85,43,40,1, 0, 0
85,42,40,1, 0, 0
86,43,41,1, 0, 0
86,43,40,1, 0, 0
87,44,40,1, 0, 0
87,44,39,1, 0, 0
87,43,38,1, 0, 0
86,43,37,1, 0, 0
87,43,37,1, 0, 0
87,44,38,1, 0, 0
87,43,38,1, 0, 0
86,43,37,1, 0, 0
86,43,38,1, 0, 0
87,43,39,1, 0, 0
87,43,38,1, 0, 0
87,42,37,1, 0, 0
87,41,37,1, 0, 0
87,40,37,1, 0, 0
87,40,38,1, 0, 0
88,41,39,1, 0, 0
88,42,40,1, 0, 0
88,43,40,1, 0, 0
88,42,39,1, 0, 0
88,42,40,1, 0, 0
89,43,41,1, 0, 0
89,43,42,1, 0, 0
90,43,42,1, 0, 0
89,42,41,1, 0, 0
88,42,41,1, 0, 0
89,43,41,1, 0, 0
90,43,42,1, 0, 0
89,42,41,1, 0, 0
88,42,40,1, 0, 0
88,42,41,1, 0, 0
88,43,41,1, 0, 0
88,42,40,1, 0, 0
89,42,40,1, 0, 0
90,43,41,1, 0, 0
91,44,41,1, 0, 0
92,44,42,1, 0, 0
92,45,43,1, 0, 0
92,45,44,1, 0, 0
93,45,44,1, 0, 0
93,46,44,1, 0, 0
94,46,44,1, 0, 0
93,46,43,1, 0, 0
92,45,43,1, 0, 0
93,46,44,1, 0, 0
93,45,44,1, 0, 0
92,45,43,1, 0, 0
92,46,44,1, 0, 0
93,47,45,1, 0, 0
93,47,44,1, 0, 0
93,47,43,1, 0, 0
93,47,42,1, 0, 0
94,47,42,1, 0, 0
95,48,42,1, 0, 0
96,48,43,1, 0, 0
97,49,44,1, 0, 0
97,49,45,1, 0, 0
96,49,44,1, 0, 0
95,48,43,1, 0, 0
95,49,44,1, 0, 0
96,49,45,1, 0, 0
97,49,46,1, 0, 0
98,49,46,1, 0, 0
98,50,47,1, 0, 0
99,51,47,1, 0, 0
99,51,48,1, 0, 0
98,51,48,1, 0, 0
98,50,48,1, 0, 0
97,50,47,1, 0, 0
97,50,48,1, 0, 0
98,50,48,1, 0, 0
98,49,48,1, 0, 0
97,48,47,1, 0, 0
98,48,47,1, 0, 0
97,47,47,1, 0, 0
97,46,47,1, 0, 0
98,47,47,1, 0, 0
99,47,47,1, 0, 0
100,48,47,1, 0, 0
101,48,47,1, 0, 0
100,48,46,1, 0, 0
99,47,45,1, 0, 0
99,47,44,1, 0, 0
98,46,43,1, 0, 0
98,46,42,1, 0, 0
99,46,43,1, 0, 0
99,47,43,1, 0, 0
98,47,42,1, 0, 0
98,48,42,1, 0, 0
98,48,43,1, 0, 0
99,49,43,1, 0, 0
100,50,43,1, 0, 0
99,49,42,1, 0, 0
100,50,42,1, 0, 0
100,51,42,1, 0, 0
100,51,41,1, 0, 0
100,50,41,1, 0, 0
101,50,41,1, 0, 0
102,50,41,1, 0, 0
101,49,40,1, 0, 0
100,48,39,1, 0, 0
100,48,38,1, 0, 0
100,49,39,1, 0, 0
100,49,40,1, 0, 0
99,48,39,1, 0, 0
100,48,40,1, 0, 0
101,49,40,1, 0, 0
101,48,39,1, 0, 0
101,49,39,1, 0, 0
102,50,40,1, 0, 0
103,50,40,1, 0, 0
103,50,41,1, 0, 0
104,51,42,1, 0, 0
105,52,43,1, 0, 0
106,52,44,1, 0, 0
107,52,44,1, 0, 0
108,53,44,1, 0, 0
108,53,43,1, 0, 0
109,54,43,1, 0, 0
109,54,42,1, 0, 0
110,54,42,1, 0, 0
109,54,41,1, 0, 0
109,54,40,1, 0, 0
110,55,41,1, 0, 0
111,56,41,1, 0, 0
111,57,42,1, 0, 0
110,56,41,1, 0, 0
111,57,41,1, 0, 0
111,57,40,1, 0, 0
110,56,40,1, 0, 0
109,55,40,1, 0, 0
108,54,39,1, 0, 0
109,54,40,1, 0, 0
110,54,40,1, 0, 0
110,53,40,1, 0, 0
109,52,40,1, 0, 0
109,52,39,1, 0, 0
108,52,39,1, 0, 0
108,53,40,1, 0, 0
108,54,40,1, 0, 0
109,54,41,1, 0, 0
110,54,41,1, 0, 0
111,54,42,1, 0, 0
111,54,43,1, 0, 0
111,55,43,1, 0, 0
112,56,44,1, 0, 0
112,55,44,1, 0, 0
112,56,45,1, 0, 0
112,55,45,1, 0, 0
113,55,46,1, 0, 0
113,54,45,1, 0, 0
113,53,44,1, 0, 0
114,54,45,1, 0, 0
114,53,45,1, 0, 0
114,53,46,1, 0, 0
113,53,46,1, 0, 0
114,54,47,1, 0, 0
115,54,47,1, 0, 0
114,53,46,1, 0, 0
113,52,46,1, 0, 0
114,52,46,1, 0, 0
115,53,46,1, 0, 0
114,53,45,1, 0, 0
115,53,45,1, 0, 0
116,53,45,1, 0, 0
116,54,46,1, 0, 0
117,55,47,1, 0, 0
117,54,47,1, 0, 0
117,55,48,1, 0, 0
116,55,47,1, 0, 0
116,54,46,1, 0, 0
117,54,47,1, 0, 0
118,54,47,1, 0, 0
119,55,47,1, 0, 0
119,55,48,1, 0, 0
118,55,48,1, 0, 0
119,55,49,1, 0, 0
118,54,48,1, 0, 0
119,55,48,1, 0, 0
119,54,47,1, 0, 0
119,54,48,1, 0, 0
118,53,47,1, 0, 0
119,54,47,1, 0, 0
119,54,46,1, 0, 0
118,53,45,1, 0, 0
118,54,45,1, 0, 0
119,55,45,1, 0, 0
120,56,45,1, 0, 0
121,56,46,1, 0, 0
121,57,47,1, 0, 0
121,56,47,1, 0, 0
121,55,47,1, 0, 0
121,54,47,1, 0, 0
120,53,46,1, 0, 0
120,52,45,1, 0, 0
121,53,45,1, 0, 0
121,53,44,1, 0, 0
121,53,43,1, 0, 0
122,54,43,1, 0, 0
122,55,44,1, 0, 0
122,56,44,1, 0, 0
122,57,45,1, 0, 0
121,57,44,1, 0, 0
120,56,44,1, 0, 0
121,56,45,1, 0, 0
121,55,44,1, 0, 0
120,54,44,1, 0, 0
120,54,43,1, 0, 0
120,53,43,1, 0, 0
120,53,42,1, 0, 0
119,52,41,1, 0, 0
118,51,41,1, 0, 0
117,51,41,1, 0, 0
117,50,41,1, 0, 0
116,49,40,1, 0, 0
116,49,39,1, 0, 0
117,49,39,1, 0, 0
118,50,39,1, 0, 0
119,51,40,1, 0, 0
118,50,40,1, 0, 0
117,50,39,1, 0, 0
117,49,39,1, 0, 0
116,48,39,1, 0, 0
117,48,39,1, 0, 0
118,48,39,1, 0, 0
119,48,40,1, 0, 0
119,49,40,1, 0, 0
118,49,39,1, 0, 0
118,49,38,1, 0, 0
117,49,38,1, 0, 0
117,49,39,1, 0, 0
118,50,40,1, 0, 0
119,51,40,1, 0, 0
119,50,40,1, 0, 0
119,49,40,1, 0, 0
118,49,40,1, 0, 0
118,49,41,1, 0, 0
117,48,40,1, 0, 0
116,47,40,1, 0, 0
117,47,40,1, 0, 0
118,48,40,1, 0, 0
118,47,39,1, 0, 0
117,46,39,1, 0, 0
117,45,38,1, 0, 0
117,44,38,1, 0, 0
117,44,37,1, 0, 0
118,44,38,1, 0, 0
117,43,37,1, 0, 0
116,42,36,1, 0, 0
115,42,36,1, 0, 0
115,42,35,1, 0, 0
116,43,35,1, 0, 0
117,43,36,1, 0, 0
116,42,35,1, 0, 0
115,42,34,1, 0, 0
115,43,34,1, 0, 0
114,42,34,1, 0, 0
114,41,34,1, 0, 0
115,41,34,1, 0, 0
116,41,35,1, 0, 0
115,40,35,1, 0, 0
115,39,35,1, 0, 0
116,40,35,1, 0, 0
115,39,34,1, 0, 0
114,38,33,1, 0, 0
115,38,34,1, 0, 0
116,39,35,1, 0, 0
115,39,34,1, 0, 0
115,40,35,1, 0, 0
116,41,36,1, 0, 0
115,41,36,1, 0, 0
114,41,36,1, 0, 0
113,41,35,1, 0, 0
114,42,36,1, 0, 0
115,42,36,1, 0, 0
114,41,35,1, 0, 0
113,41,35,1, 0, 0
113,41,36,1, 0, 0
113,40,35,1, 0, 0
113,39,35,1, 0, 0
112,38,35,1, 0, 0
112,39,35,1, 0, 0
111,38,35,1, 0, 0
110,38,35,1, 0, 0
111,39,35,1, 0, 0
111,39,34,1, 0, 0
111,40,34,1, 0, 0
111,40,33,1, 0, 0
110,39,33,1, 0, 0
110,40,34,1, 0, 0
110,40,33,1, 0, 0
111,40,33,1, 0, 0
111,40,32,1, 0, 0
111,40,31,1, 0, 0
111,41,31,1, 0, 0
111,42,31,1, 0, 0
111,42,32,1, 0, 0
111,43,32,1, 0, 0
112,44,32,1, 0, 0
111,44,32,1, 0, 0
112,45,33,1, 0, 0
112,44,33,1, 0, 0
112,44,34,1, 0, 0
113,45,35,1, 0, 0
113,46,36,1, 0, 0
112,45,35,1, 0, 0
113,46,35,1, 0, 0
114,47,35,1, 0, 0
113,47,35,1, 0, 0
113,48,35,1, 0, 0
114,49,36,1, 0, 0
114,48,36,1, 0, 0
113,48,36,1, 0, 0
113,48,35,1, 0, 0
114,48,35,1, 0, 0
113,47,35,1, 0, 0
114,47,35,1, 0, 0
114,46,35,1, 0, 0
113,45,34,1, 0, 0
112,45,34,1, 0, 0
112,45,35,1, 0, 0
111,44,35,1, 0, 0
111,43,35,1, 0, 0
110,43,34,1, 0, 0
110,42,33,1, 0, 0
111,42,34,1, 0, 0
112,43,35,1, 0, 0
112,42,34,1, 0, 0
112,42,35,1, 0, 0
113,42,36,1, 0, 0
114,42,37,1, 0, 0
113,41,36,1, 0, 0
113,42,36,1, 0, 0
114,43,36,1, 0, 0
115,43,37,1, 0, 0
116,44,38,1, 0, 0
117,44,39,1, 0, 0
118,45,39,1, 0, 0
118,45,38,1, 0, 0
118,44,37,1, 0, 0
117,43,37,1, 0, 0
118,43,37,1, 0, 0
119,43,37,1, 0, 0
120,43,37,1, 0, 0
